time,threads,tps,qps,r,w,o,lat,err,reconn
2923,16,3957.05,113069.32,51538.60,53616.63,7914.09,10.09,11.00,0.00
2924,16,3957.78,113557.61,51884.08,53757.97,7915.55,9.56,13.00,0.00
2925,16,4041.98,113365.46,51718.75,53562.74,8083.96,9.56,20.00,0.00
2926,16,3963.99,114190.61,52067.82,54194.82,7927.97,9.91,13.00,0.00
2927,16,4095.14,114747.94,52344.80,54212.86,8190.28,9.56,17.00,0.00
2928,16,4005.98,114143.38,52121.71,54009.70,8011.96,9.56,16.00,0.00
2929,16,4032.88,114378.53,52192.42,54121.36,8064.76,9.39,21.00,0.00
2930,16,4072.03,114441.94,52176.43,54121.44,8144.07,9.56,19.00,0.00
2931,16,4071.13,114085.66,51923.66,54018.73,8143.26,9.73,17.00,0.00
2932,16,4169.03,115143.88,52600.40,54206.42,8337.06,9.39,17.00,0.00
2933,16,4027.07,114569.04,52167.93,54345.97,8055.14,10.09,22.00,0.00
2934,16,4016.98,113814.47,51959.76,53821.75,8032.96,9.56,18.00,0.00
2935,16,3966.88,114458.40,52190.36,54332.29,7935.75,9.91,12.00,0.00
2936,16,4003.33,113822.36,51861.26,53955.44,8005.66,10.09,19.00,0.00
2937,16,4092.73,114093.61,51994.63,53913.51,8185.47,9.39,21.00,0.00
2938,16,4156.11,114431.91,52270.33,53851.37,8310.21,9.39,21.00,0.00
2939,16,4264.93,116763.05,53196.11,55035.08,8531.86,9.06,16.00,0.00
2940,16,4058.07,115407.85,52801.85,54491.87,8114.13,9.39,15.00,0.00
2941,16,4004.84,115349.41,52654.90,54682.82,8011.68,9.73,23.00,0.00
2942,16,4149.03,116560.83,53147.38,55115.39,8298.06,9.39,18.00,0.00
2943,16,4046.05,115592.46,52716.67,54783.69,8092.10,9.73,15.00,0.00
2944,16,4064.02,116288.59,53066.27,55094.28,8128.04,9.56,15.00,0.00
2945,16,4121.75,117094.98,53380.80,55470.67,8243.51,9.56,22.00,0.00
2946,16,4000.23,115500.70,52637.05,54864.18,7999.46,9.91,17.00,0.00
2947,16,3969.77,114899.21,52306.91,54651.77,7940.53,10.09,18.00,0.00
2948,16,4014.14,115469.01,52682.83,54757.90,8028.28,9.73,18.00,0.00
2949,16,4017.89,115770.82,52851.55,54883.49,8035.78,9.73,28.00,0.00
2950,16,4026.15,115323.36,52618.99,54653.07,8051.30,9.73,18.00,0.00
2951,16,4062.97,117455.12,53522.60,55806.58,8125.94,9.56,17.00,0.00
2952,16,4055.20,115481.83,52594.65,54775.76,8111.41,9.73,18.00,0.00
2953,16,4120.84,115539.45,52677.93,54619.85,8241.68,9.56,14.00,0.00
2954,16,4061.07,115545.97,52707.90,54716.93,8121.14,9.56,21.00,0.00
2955,16,4133.85,115885.76,52849.06,54768.99,8267.70,9.56,17.00,0.00
2956,16,4105.13,115551.62,52788.65,54552.71,8210.26,9.39,15.00,0.00
2957,16,4189.75,117715.06,53645.84,55688.72,8380.51,9.39,17.00,0.00
2958,16,4097.21,116282.83,53118.66,54969.76,8194.41,9.39,18.00,0.00
2959,16,4158.98,115607.50,52641.77,54647.76,8317.96,9.73,13.00,0.00
2960,16,4053.09,116182.60,52989.18,55087.23,8106.18,9.73,19.00,0.00
2961,16,4115.95,116163.64,53015.38,54916.36,8231.90,9.22,15.00,0.00
2962,16,4072.89,116048.93,52930.60,54972.55,8145.78,9.73,14.00,0.00
2963,16,4252.95,117144.66,53391.39,55247.37,8505.90,9.39,22.00,0.00
2964,16,4106.92,115951.79,52913.99,54824.95,8212.84,9.39,18.00,0.00
2965,16,4102.37,115581.51,52672.79,54703.97,8204.75,9.39,19.00,0.00
2966,16,4071.73,115719.21,52701.45,54875.30,8142.45,9.91,15.00,0.00
2967,16,3997.16,115881.65,52848.12,55038.21,7995.32,9.91,15.00,0.00
2968,16,4030.04,115748.26,52813.57,54874.60,8060.09,9.73,19.00,0.00
2969,16,4034.98,116041.46,52926.75,55043.74,8070.96,9.73,14.00,0.00
2970,16,4000.89,116632.89,53289.58,55341.53,8001.79,9.56,15.00,0.00
2971,16,4001.18,113505.21,51759.38,53743.47,8002.37,10.09,18.00,0.00
2972,16,4047.77,114226.63,52130.09,54000.99,8095.55,9.39,18.00,0.00
2973,16,4036.10,113965.80,51968.28,53925.32,8072.20,9.73,17.00,0.00
2974,16,4076.88,114889.67,52403.48,54332.42,8153.76,9.39,21.00,0.00
2975,16,4094.04,115496.06,52673.48,54634.50,8188.07,9.22,23.00,0.00
2976,16,4051.01,114175.20,52098.09,53976.09,8101.01,9.39,20.00,0.00
2977,16,4028.00,113805.97,52009.98,53738.98,8057.00,9.39,19.00,0.00
2978,16,3998.03,114722.93,52396.43,54330.44,7996.06,9.39,27.00,0.00
2979,16,3989.09,113235.69,51578.23,53680.28,7977.19,10.09,23.00,0.00
2980,16,4012.96,114408.80,52283.45,54098.43,8026.92,9.39,15.00,0.00
2981,16,4051.04,115946.20,52913.55,54930.57,8102.08,9.39,12.00,0.00
2982,16,4009.84,114340.55,52091.97,54228.89,8019.69,9.39,18.00,0.00
2983,16,3910.22,114039.28,51958.86,54259.99,7820.43,10.09,14.00,0.00
2984,16,4038.86,113676.02,51839.18,53759.12,8077.72,9.73,25.00,0.00
2985,16,4036.12,114132.38,52065.54,53994.60,8072.24,9.39,16.00,0.00
2986,16,4040.86,114266.97,52191.16,53994.10,8081.72,9.56,16.00,0.00
2987,16,4016.14,114272.90,52239.78,54001.84,8031.27,9.56,13.00,0.00
2988,16,3970.70,116338.14,53077.96,55317.79,7942.40,9.91,15.00,0.00
2989,16,3957.34,114228.73,52054.43,54259.62,7914.67,9.91,20.00,0.00
2990,16,3948.89,114347.84,52155.56,54294.50,7897.78,9.73,9.00,0.00
2991,16,4106.07,114385.87,52268.85,53904.88,8212.13,9.22,9.00,0.00
2992,16,4076.04,114146.14,51962.52,54031.54,8152.08,9.73,23.00,0.00
2993,16,3993.84,113985.39,51969.90,54027.81,7987.68,9.56,15.00,0.00
2994,16,4114.92,116274.78,53024.99,55019.95,8229.84,9.22,16.00,0.00
2995,16,4025.16,114089.50,52098.06,53942.13,8049.32,9.39,13.00,0.00
2996,16,4065.97,115725.22,52877.64,54714.63,8132.95,9.39,26.00,0.00
2997,16,4130.88,116246.62,53112.46,54872.40,8261.76,9.39,15.00,0.00
2998,16,4045.09,115478.57,52712.17,54676.22,8090.18,9.56,15.00,0.00
2999,16,3957.96,115893.82,52925.46,55052.44,7915.92,9.73,14.00,0.00
3000,16,4197.95,117493.60,53468.36,55629.34,8395.90,9.56,14.00,0.00
3001,16,4096.02,115907.50,52859.23,54856.24,8192.04,9.39,12.00,0.00
3002,16,4205.12,116075.20,52928.46,54736.51,8410.23,9.39,15.00,0.00
3003,16,4092.85,116368.79,53082.08,55102.00,8184.70,9.56,13.00,0.00
3004,16,4042.28,115802.97,52832.63,54885.78,8084.56,9.73,30.00,0.00
3005,16,4094.69,115489.30,52642.03,54656.88,8190.38,9.56,18.00,0.00
3006,16,4171.95,118097.46,53947.30,55806.27,8343.89,9.22,26.00,0.00
3007,16,4095.13,115365.71,52529.69,54645.76,8190.26,9.91,18.00,0.00
3008,16,4264.95,117073.60,53474.36,55070.34,8528.90,9.22,14.00,0.00
3009,16,4060.11,115437.21,52732.47,54584.52,8120.23,9.56,25.00,0.00
3010,16,4067.03,114711.86,52361.39,54215.41,8135.06,9.56,11.00,0.00
3011,16,4137.03,115645.94,52722.43,54649.44,8274.07,9.39,26.00,0.00
3012,16,4231.99,117198.73,53374.88,55359.87,8463.98,9.39,24.00,0.00
3013,16,3989.95,115655.51,52797.32,54878.29,7979.90,9.56,27.00,0.00
3014,16,4054.84,115876.47,52840.93,54925.85,8109.68,9.56,13.00,0.00
3015,16,4030.20,115533.69,52772.60,54700.70,8060.40,9.56,28.00,0.00
3016,16,4043.02,115526.56,52786.26,54654.27,8086.04,9.56,19.00,0.00
3017,16,4128.85,117087.73,53392.05,55437.98,8257.70,9.39,18.00,0.00
3018,16,4031.04,115564.09,52690.50,54811.52,8062.08,9.91,15.00,0.00
3019,16,4114.09,115828.43,52868.11,54733.15,8227.17,9.39,15.00,0.00
3020,16,4084.01,115113.31,52446.14,54498.14,8169.02,9.73,16.00,0.00
3021,16,4059.04,115801.23,52842.56,54840.58,8118.09,9.56,15.00,0.00
3022,16,4134.85,116172.90,53077.13,54827.06,8268.71,9.22,16.00,0.00
3023,16,4140.50,117358.95,53573.58,55503.35,8282.01,9.22,17.00,0.00
3024,16,4081.39,115598.00,52706.01,54729.21,8162.78,9.91,20.00,0.00
3025,16,4118.24,115500.76,52750.09,54514.19,8236.48,9.39,16.00,0.00
3026,16,4096.93,115710.95,52781.06,54736.03,8193.85,9.56,16.00,0.00
3027,16,4130.08,115745.38,52750.08,54735.12,8260.17,9.56,17.00,0.00
3028,16,4003.99,114934.74,52391.88,54534.87,8007.98,9.91,17.00,0.00
3029,16,4145.96,116002.94,52889.52,54821.50,8291.92,9.56,19.00,0.00
3030,16,3953.95,114532.64,52383.38,54241.35,7907.91,9.22,12.00,0.00
3031,16,3998.88,114077.69,51995.49,54085.43,7996.77,9.91,15.00,0.00
3032,16,4009.16,114814.61,52399.10,54397.18,8018.32,9.56,24.00,0.00
3033,16,3995.01,114035.42,52007.19,54037.20,7991.03,9.73,10.00,0.00
3034,16,4053.90,114194.15,52053.70,54032.65,8107.80,9.56,8.00,0.00
3035,16,3995.07,115634.12,52718.97,54925.01,7990.15,9.39,15.00,0.00
3036,16,3925.01,113452.15,51698.07,53904.07,7850.01,10.27,22.00,0.00
3037,16,4031.84,114048.57,52035.98,53948.91,8063.69,9.56,10.00,0.00
3038,16,3942.99,114421.60,52205.82,54329.81,7885.97,9.91,15.00,0.00
3039,16,4038.21,114428.88,52177.68,54174.78,8076.41,9.56,12.00,0.00
3040,16,3987.86,114627.05,52294.20,54358.13,7974.73,9.56,15.00,0.00
3041,16,3977.84,114175.47,52110.93,54107.85,7956.68,9.91,20.00,0.00
3042,16,4112.05,114122.27,52017.58,53880.60,8224.09,9.39,16.00,0.00
3043,16,4078.27,113739.43,51946.39,53636.50,8156.53,9.22,22.00,0.00
3044,16,4029.04,113196.06,51573.48,53564.50,8058.08,9.73,21.00,0.00
3045,16,4065.86,113034.12,51576.23,53326.17,8131.72,9.39,14.00,0.00
3046,16,3910.08,113428.43,51821.11,53787.15,7820.17,9.91,16.00,0.00
3047,16,4017.98,114295.34,52229.70,54029.69,8035.95,9.73,18.00,0.00
3048,16,4043.89,114448.89,52200.58,54160.53,8087.78,9.91,19.00,0.00
3049,16,3956.98,115472.53,52745.78,54813.78,7912.97,9.56,9.00,0.00
3050,16,4126.09,116556.59,53251.18,55053.22,8252.18,9.39,15.00,0.00
3051,16,4005.86,113465.92,51705.14,53748.07,8012.71,10.09,16.00,0.00
3052,16,3984.09,114296.57,52226.17,54102.21,7968.18,9.22,22.00,0.00
3053,16,4054.93,114299.13,52111.15,54078.12,8109.87,9.73,15.00,0.00
3054,16,4047.08,114309.16,52169.99,54045.02,8094.15,9.91,16.00,0.00
3055,16,4012.94,114313.42,52130.28,54157.25,8025.89,9.73,16.00,0.00
3056,16,4073.20,116544.65,53084.57,55314.68,8145.39,9.91,17.00,0.00
3057,16,3999.96,114642.98,52262.54,54379.52,8000.93,9.73,20.00,0.00
3058,16,3989.90,114999.14,52425.69,54593.64,7979.80,9.73,21.00,0.00
3059,16,4086.12,114474.23,52189.47,54112.53,8172.23,9.56,17.00,0.00
3060,16,4041.72,114402.13,52245.41,54073.28,8083.44,9.22,13.00,0.00
3061,16,4019.29,114372.26,52106.76,54226.91,8038.58,10.09,19.00,0.00
3062,16,3955.68,114714.75,52371.78,54431.61,7911.36,9.73,11.00,0.00
3063,16,3981.01,113974.39,52089.18,53923.18,7962.03,9.22,12.00,0.00
3064,16,3954.19,113425.47,51838.50,53678.59,7908.38,9.91,18.00,0.00
3065,16,3969.94,113523.19,51842.17,53741.14,7939.87,9.56,16.00,0.00
3066,16,4055.10,112998.76,51426.26,53462.31,8110.20,9.91,8.00,0.00
3067,16,4035.89,114586.76,52246.52,54268.47,8071.77,9.73,13.00,0.00
3068,16,4049.13,115249.79,52588.73,54562.80,8098.27,9.73,20.00,0.00
3069,16,4071.69,114912.36,52324.07,54444.91,8143.39,9.73,11.00,0.00
3070,16,4120.06,115863.58,52819.72,54804.75,8239.11,9.56,19.00,0.00
3071,16,4072.09,113768.58,51899.18,53724.22,8145.18,9.56,15.00,0.00
3072,16,4029.04,115050.03,52535.47,54456.49,8058.07,9.56,23.00,0.00
3073,16,4100.16,114453.49,52205.05,54048.12,8200.32,9.39,18.00,0.00
3074,16,4001.02,114014.44,51987.20,54026.21,8001.03,9.73,13.00,0.00
3075,16,4011.86,113216.97,51626.16,53567.09,8023.71,9.73,22.00,0.00
3076,16,3962.99,113371.79,51771.90,53672.90,7926.99,9.56,15.00,0.00
3077,16,4000.12,113362.51,51692.60,53669.66,8000.25,10.09,24.00,0.00
3078,16,4061.95,114626.60,52391.36,54112.34,8122.90,9.39,18.00,0.00
3079,16,3971.09,114803.60,52446.19,54415.23,7942.18,9.56,11.00,0.00
3080,16,4013.93,114753.95,52345.07,54381.03,8027.86,9.56,14.00,0.00
3081,16,3942.93,113369.91,51809.04,53674.01,7886.85,9.56,12.00,0.00
3082,16,4066.97,115756.26,52784.66,54837.65,8133.95,9.39,20.00,0.00
3083,16,3960.14,113800.13,51927.89,53951.96,7920.29,9.73,12.00,0.00
3084,16,3975.77,113529.31,51801.95,53775.83,7951.53,9.73,24.00,0.00
3085,16,3960.24,113781.03,51924.21,53936.33,7920.49,10.09,17.00,0.00
3086,16,4007.71,114101.83,52118.27,53969.14,8014.43,9.73,18.00,0.00
3087,16,3957.33,113979.56,51916.36,54147.54,7915.66,10.09,14.00,0.00
3088,16,4015.69,114691.11,52282.95,54377.79,8030.38,9.73,12.00,0.00
3089,16,4060.30,114322.54,52077.89,54123.04,8121.61,9.39,12.00,0.00
3090,16,4127.84,115876.37,52830.89,54789.81,8255.67,9.91,24.00,0.00
3091,16,4090.89,116382.84,53076.56,55124.50,8181.78,9.39,17.00,0.00
3092,16,4071.07,113882.93,51965.88,53774.91,8142.14,9.56,9.00,0.00
3093,16,4110.02,114222.59,52023.27,53979.28,8220.04,9.56,14.00,0.00
3094,16,4054.02,114019.46,51929.21,53982.22,8108.03,9.73,19.00,0.00
3095,16,4059.14,114525.88,52229.77,54178.83,8117.27,9.73,16.00,0.00
3096,16,4011.78,114089.66,51972.11,54092.99,8024.55,9.91,15.00,0.00
3097,16,4000.23,112817.38,51361.90,53455.02,8000.45,10.27,22.00,0.00
3098,16,3962.02,113728.67,51961.31,53843.32,7924.05,9.39,24.00,0.00
3099,16,4053.88,113455.59,51756.44,53591.39,8107.76,9.56,13.00,0.00
3100,16,4019.07,114445.88,52142.86,54264.89,8038.13,10.09,20.00,0.00
3101,16,4107.86,114647.18,52295.26,54136.20,8215.73,9.73,18.00,0.00
3102,16,3979.95,113832.66,51888.39,53984.37,7959.91,9.73,14.00,0.00
3103,16,3956.95,115613.49,52755.31,54944.28,7913.90,9.73,19.00,0.00
3104,16,4033.09,114430.47,52086.12,54278.17,8066.17,9.56,14.00,0.00
3105,16,3949.99,114114.80,52125.91,54088.90,7899.99,9.91,21.00,0.00
3106,16,4038.04,114135.00,52081.46,53977.47,8076.07,9.39,22.00,0.00
3107,16,4023.17,113633.79,51781.18,53806.27,8046.34,9.39,17.00,0.00
3108,16,3902.89,113706.67,51821.48,54079.41,7805.77,10.27,18.00,0.00
3109,16,3999.01,115336.18,52611.08,54728.08,7997.01,9.56,17.00,0.00
3110,16,4057.94,114126.43,51996.28,54013.26,8116.89,9.73,24.00,0.00
3111,16,4056.81,113571.56,51758.52,53699.43,8113.61,9.73,18.00,0.00
3112,16,4018.24,113801.93,52003.17,53762.28,8036.49,9.39,19.00,0.00
3113,16,4041.00,114322.06,52137.03,54103.03,8082.00,9.56,17.00,0.00
3114,16,4016.89,113742.94,51877.61,53831.55,8033.78,9.73,22.00,0.00
3115,16,4013.02,115333.63,52646.29,54661.30,8026.04,9.56,22.00,0.00
3116,16,3938.24,114085.93,52008.16,54201.29,7876.48,9.91,14.00,0.00
3117,16,3973.93,114374.95,52204.07,54223.03,7947.86,9.56,25.00,0.00
3118,16,3971.08,114171.26,52038.03,54192.07,7941.16,10.27,14.00,0.00
3119,16,3947.90,114297.13,52186.69,54213.64,7896.80,10.09,22.00,0.00
3120,16,4029.98,115014.40,52510.72,54443.71,8059.96,9.56,15.00,0.00
3121,16,3960.04,113839.16,52000.53,53919.55,7919.08,9.56,23.00,0.00
3122,16,3997.84,114308.42,52137.91,54173.83,7996.68,9.56,13.00,0.00
3123,16,3985.99,114388.70,52085.86,54331.86,7970.98,9.73,10.00,0.00
3124,16,4118.14,115524.03,52653.84,54632.90,8237.29,9.39,16.00,0.00
3125,16,3942.80,113471.27,51815.38,53770.29,7885.60,9.91,13.00,0.00
3126,16,4030.16,113492.59,51767.10,53666.17,8059.33,9.73,20.00,0.00
3127,16,3998.95,113072.66,51561.39,53512.36,7998.90,9.91,19.00,0.00
3128,16,4005.08,114183.29,52136.04,54037.08,8010.16,9.56,21.00,0.00
3129,16,3977.92,114499.71,52284.96,54258.92,7955.84,9.91,17.00,0.00
3130,16,4065.14,114559.96,52184.80,54244.87,8130.28,9.91,13.00,0.00
3131,16,4059.84,114500.58,52245.98,54134.91,8119.69,9.56,16.00,0.00
3132,16,4026.01,114706.16,52391.07,54263.08,8052.01,9.39,25.00,0.00
3133,16,3985.93,114205.06,52154.11,54079.08,7971.86,9.39,18.00,0.00
3134,16,3981.03,114616.92,52384.42,54270.44,7962.06,9.56,16.00,0.00
3135,16,3936.15,114508.45,52378.04,54258.11,7872.31,9.39,21.00,0.00
3136,16,3951.08,113707.19,51958.00,53847.04,7902.15,9.39,20.00,0.00
3137,16,3987.88,112789.53,51378.42,53435.36,7975.75,10.09,25.00,0.00
3138,16,4055.03,113197.88,51601.40,53486.42,8110.06,9.56,11.00,0.00
3139,16,4055.89,113602.89,51799.58,53691.53,8111.78,9.73,18.00,0.00
3140,16,4030.90,114243.19,52145.72,54036.67,8060.80,9.56,26.00,0.00
3141,16,4080.21,115134.85,52464.67,54508.77,8161.41,9.73,11.00,0.00
3142,16,4203.06,115106.65,52481.75,54218.78,8406.12,9.22,15.00,0.00
3143,16,4129.82,115290.09,52559.76,54470.68,8259.65,9.91,16.00,0.00
3144,16,3990.16,114848.52,52460.07,54408.14,7980.31,9.39,19.00,0.00
3145,16,3999.73,114028.43,51973.55,54055.41,7999.47,9.73,17.00,0.00
3146,16,4007.19,114003.50,51880.50,54108.61,8014.39,10.09,19.00,0.00
3147,16,4023.86,113763.01,51992.17,53723.11,8047.72,9.39,22.00,0.00
3148,16,4102.06,113072.63,51533.74,53334.77,8204.12,9.39,27.00,0.00
3149,16,4006.17,112883.83,51489.21,53382.29,8012.34,9.73,16.00,0.00
3150,16,4018.71,112231.90,51185.31,53009.18,8037.42,9.56,16.00,0.00
3151,16,4000.05,113497.49,51877.68,53620.70,7999.10,9.39,14.00,0.00
3152,16,3999.13,113710.74,51898.71,53812.77,7999.26,9.56,14.00,0.00
3153,16,3921.77,113950.20,52084.89,54021.78,7843.53,9.56,18.00,0.00
3154,16,3932.19,112778.36,51462.45,53451.54,7864.37,9.91,16.00,0.00
3155,16,4028.11,114306.20,52093.46,54156.52,8056.23,9.39,17.00,0.00
3156,16,3961.99,113729.63,51813.83,53991.82,7923.97,10.09,20.00,0.00
3157,16,4037.03,113710.74,51860.34,53777.35,8073.05,9.39,17.00,0.00
3158,16,3913.83,113392.11,51706.77,53858.68,7826.66,9.91,22.00,0.00
3159,16,3988.24,113972.74,51962.07,54032.19,7978.47,9.56,14.00,0.00
3160,16,3959.74,114164.37,52118.52,54126.38,7919.47,9.39,19.00,0.00
3161,16,4026.12,114209.51,52079.60,54077.66,8052.25,9.56,22.00,0.00
3162,16,3985.84,113706.43,51848.92,53885.83,7971.68,9.56,19.00,0.00
3163,16,3889.80,112725.16,51375.34,53570.23,7779.60,10.09,25.00,0.00
3164,16,3906.16,113162.52,51728.07,53622.14,7812.31,9.56,14.00,0.00
3165,16,4041.15,113291.17,51727.91,53480.97,8082.30,9.39,19.00,0.00
3166,16,4093.98,113764.52,51967.78,53608.78,8187.97,9.06,16.00,0.00
3167,16,3932.02,116143.53,53050.24,55229.25,7864.04,9.91,12.00,0.00
3168,16,4068.05,116329.44,53114.66,55079.68,8135.10,9.39,14.00,0.00
3169,16,4107.03,114852.89,52483.41,54154.42,8215.06,9.22,18.00,0.00
3170,16,3993.87,114373.39,52210.35,54175.29,7987.75,9.56,8.00,0.00
3171,16,3975.11,115039.16,52546.44,54542.50,7950.22,9.56,26.00,0.00
3172,16,4074.88,114733.72,52432.50,54152.45,8148.77,9.22,22.00,0.00
3173,16,4095.92,115294.71,52579.96,54521.92,8192.84,9.56,27.00,0.00
3174,16,4135.99,116799.71,53324.87,55203.86,8270.98,9.06,17.00,0.00
3175,16,4140.20,114980.44,52360.48,54339.57,8280.39,9.91,23.00,0.00
3176,16,4042.99,115320.64,52526.84,54706.83,8086.97,9.73,14.00,0.00
3177,16,4081.95,115660.46,52666.30,54830.27,8163.89,9.91,16.00,0.00
3178,16,4055.18,114947.17,52380.35,54456.45,8110.36,9.73,11.00,0.00
3179,16,4127.81,115112.82,52461.64,54395.55,8255.63,9.73,16.00,0.00
3180,16,4167.87,117368.42,53618.37,55414.31,8335.75,9.22,22.00,0.00
3181,16,4127.03,114806.77,52324.35,54228.36,8254.06,9.73,14.00,0.00
3182,16,4123.28,115811.77,52810.54,54755.67,8245.55,9.56,18.00,0.00
3183,16,3994.69,115707.02,52845.90,54870.74,7990.38,9.56,19.00,0.00
3184,16,4048.24,115027.79,52521.10,54411.21,8095.48,9.56,17.00,0.00
3185,16,4017.93,116750.92,53208.05,55506.01,8036.86,9.73,15.00,0.00
3186,16,4076.11,115725.10,52796.41,54776.47,8152.22,9.56,15.00,0.00
3187,16,4076.91,115514.47,52677.85,54682.80,8153.82,9.56,22.00,0.00
3188,16,4056.11,115150.03,52587.39,54450.43,8112.21,9.73,20.00,0.00
3189,16,4088.96,115089.97,52502.53,54409.51,8177.93,9.56,22.00,0.00
3190,16,4063.82,115517.78,52671.62,54719.53,8126.63,9.56,13.00,0.00
3191,16,4209.14,117183.90,53480.78,55284.84,8418.28,9.06,26.00,0.00
3192,16,4082.94,115801.23,52899.19,54735.16,8166.88,9.39,15.00,0.00
3193,16,4100.05,115118.54,52551.70,54367.73,8199.11,9.39,24.00,0.00
3194,16,4072.98,115486.35,52666.70,54672.69,8146.95,9.73,22.00,0.00
3195,16,4012.80,114697.15,52343.33,54328.23,8025.59,9.91,11.00,0.00
3196,16,4021.11,115585.04,52658.39,54884.44,8042.21,9.91,16.00,0.00
3197,16,4050.90,116733.19,53205.72,55425.67,8101.80,9.73,14.00,0.00
3198,16,4066.06,115800.75,52913.80,54754.83,8132.12,9.39,19.00,0.00
3199,16,4058.08,115166.40,52500.10,54550.14,8116.17,9.91,21.00,0.00
3200,16,4110.12,115610.28,52702.50,54687.55,8220.23,9.56,25.00,0.00
3201,16,3948.90,115140.07,52509.67,54733.61,7896.80,10.09,17.00,0.00
3202,16,4109.23,115387.55,52640.99,54527.09,8219.47,9.56,22.00,0.00
3203,16,4162.64,117381.71,53519.31,55537.13,8325.27,9.39,12.00,0.00
3204,16,4121.00,115222.13,52544.06,54436.06,8242.01,9.56,17.00,0.00
3205,16,4132.18,116391.00,53161.28,54965.36,8264.35,9.22,20.00,0.00
3206,16,4076.90,115505.19,52754.72,54596.67,8153.80,9.56,18.00,0.00
3207,16,4046.15,115325.31,52570.97,54662.04,8092.30,9.91,25.00,0.00
3208,16,4074.88,117429.49,53652.40,55627.34,8149.76,9.39,12.00,0.00
3209,16,4109.17,115929.93,52840.25,54871.33,8218.35,9.56,21.00,0.00
3210,16,4011.95,115518.63,52790.38,54704.35,8023.91,9.39,18.00,0.00
3211,16,4033.85,115656.60,52791.99,54796.91,8067.69,9.73,17.00,0.00
3212,16,4114.07,116401.94,53221.89,54950.92,8229.14,9.22,21.00,0.00
3213,16,4064.03,116424.93,53225.43,55072.44,8127.07,9.39,23.00,0.00
3214,16,4121.10,117060.71,53366.24,55452.28,8242.19,9.39,22.00,0.00
3215,16,4119.93,115581.08,52747.12,54594.09,8239.86,9.39,13.00,0.00
3216,16,4084.21,115827.93,52889.71,54770.81,8167.42,9.39,23.00,0.00
3217,16,3993.77,115528.42,52806.99,54733.88,7987.54,9.73,15.00,0.00
3218,16,3967.89,115270.81,52573.54,54761.48,7935.78,9.91,21.00,0.00
3219,16,4118.31,115054.59,52468.92,54348.06,8237.61,9.22,16.00,0.00
3220,16,4103.66,116921.29,53428.56,55285.41,8207.32,9.56,24.00,0.00
3221,16,4018.17,115267.99,52477.27,54755.37,8035.35,10.09,13.00,0.00
3222,16,4074.15,115184.25,52570.94,54465.01,8148.30,9.56,14.00,0.00
3223,16,4018.60,114851.47,52383.74,54429.54,8038.19,9.56,11.00,0.00
3224,16,4074.16,115612.55,52750.08,54714.16,8148.32,9.56,19.00,0.00
3225,16,4041.00,117245.95,53482.98,55680.97,8082.00,9.73,9.00,0.00
3226,16,4048.76,115490.24,52645.92,54746.80,8097.53,9.56,13.00,0.00
3227,16,4066.38,115477.75,52692.90,54652.09,8132.76,9.91,16.00,0.00
3228,16,3965.01,115727.22,52811.10,54987.11,7929.02,9.91,21.00,0.00
3229,16,3965.98,115017.43,52500.74,54583.73,7932.96,9.91,16.00,0.00
3230,16,4141.90,115076.26,52569.75,54222.71,8283.80,9.06,20.00,0.00
3231,16,4018.03,116052.90,52930.41,55086.43,8036.06,9.56,19.00,0.00
3232,16,4080.06,113983.71,51978.78,53844.81,8160.12,9.73,20.00,0.00
3233,16,4045.87,114254.42,52116.37,54047.31,8090.75,9.73,16.00,0.00
3234,16,4116.03,114283.79,52145.36,53905.37,8233.06,9.22,19.00,0.00
3235,16,3935.14,114103.17,52076.90,54156.98,7869.29,10.09,15.00,0.00
3236,16,4045.01,114593.34,52254.15,54248.16,8091.02,9.56,17.00,0.00
3237,16,4180.79,115499.18,52699.35,54438.26,8361.58,9.22,20.00,0.00
3238,16,4126.17,113633.65,51805.12,53577.19,8251.34,9.39,23.00,0.00
3239,16,4037.04,113958.27,52047.58,53835.60,8075.09,9.39,18.00,0.00
3240,16,3887.79,113919.97,52003.25,54141.13,7775.59,10.09,20.00,0.00
3241,16,4001.16,113805.65,51917.12,53886.20,8002.33,9.39,14.00,0.00
3242,16,4015.93,114232.05,52103.11,54097.08,8031.86,9.56,13.00,0.00
3243,16,4068.11,115962.07,52945.40,54880.45,8136.22,9.22,19.00,0.00
3244,16,4025.85,114155.69,52062.03,54042.96,8050.70,9.56,12.00,0.00
3245,16,3976.25,113644.06,51796.22,53894.35,7953.49,9.73,15.00,0.00
3246,16,4019.74,113606.72,51804.68,53763.55,8038.48,9.39,15.00,0.00
3247,16,4060.13,113944.76,51895.71,53927.78,8121.27,9.73,25.00,0.00
3248,16,4097.91,115128.47,52497.84,54434.80,8195.82,9.56,23.00,0.00
3249,16,4142.98,116530.46,53117.75,55126.74,8285.96,9.39,19.00,0.00
3250,16,4014.96,114135.83,52163.46,53942.45,8029.92,9.39,15.00,0.00
3251,16,4038.08,113170.31,51639.06,53456.09,8075.17,9.73,18.00,0.00
3252,16,4073.09,114495.60,52248.19,54100.23,8147.19,9.39,14.00,0.00
3253,16,3925.96,113572.94,51789.52,53932.50,7850.93,10.27,22.00,0.00
3254,16,4040.00,115467.92,52690.96,54695.96,8080.99,9.22,22.00,0.00
